,ACCNUM,ACCLASS,INVOLVED,MOTIVE,X,Y,LATITUDE,LONGITUDE,DATE_TIME,SEASON,YEAR,MONTH,MONTH_NAME,DAY_NAME,HOUR,HOUR_INTERVAL,ROAD_CLASS,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE,DISTRICT,NEIGHBOURHOOD,HOOD_ID,LOCCOORD,PEOPLE_COUNT,FATAL_INJURY_COUNT,MAJOR_INJURY_COUNT,MINOR_INJURY_COUNT,NO_INJURY_COUNT,NULL_INJURY_COUNT,DRIVERS_COUNT,PEDESTRIAN_COUNT,PASSENGER_COUNT,CYCLIST_COUNT,OTHER_INVTYPE_COUNT,NULL_INVTYPE_COUNT,PEOPLE_VEH_COUNT,AUTOMOBILE_VEH_COUNT,RECREATIONAL_VEH_COUNT,OTHER_VEH_COUNT,NULL_VEH_COUNT,PEDESTRIAN,Season,Weekday,Hour
754,977199,Fatal,"Pedestrian, Automobile, City Vehicle",Not Recorded,-8838424.92759326,5417210.30109394,43.68751,-79.396922,2013-11-15 14:40:00,Autumn,2013,11,November,Friday,14,14:00 to 14:59,Major Arterial,<Null>,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,Yonge-St.Clair (97),97,Mid-Block,6,1,0,0,5,0,2,1,3,0,0,0,0,1,0,1,0,1,Autumn,4,14
3137,1334928,Fatal,"Automobile, City Vehicle","Speeding  Related Collision, Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8818183.59326283,5437434.95754804,43.818743,-79.215091,2013-01-10 18:51:00,Winter,2013,1,January,Thursday,18,18:00 to 18:59,Minor Arterial,At Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Scarborough,Rouge (131),131,Intersection,3,1,0,0,1,1,2,0,0,0,1,0,0,1,0,1,0,0,Winter,3,18
3142,1335553,Fatal,"Pedestrian, Automobile",Not Recorded,-8837731.07320715,5416030.08941456,43.679843,-79.390689,2013-01-15 14:38:00,Winter,2013,1,January,Tuesday,14,14:00 to 14:59,Major Arterial,At Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,Rosedale-Moore Park (98),98,Intersection,4,1,0,0,2,1,1,1,1,0,1,0,0,1,0,0,0,1,Winter,1,14
3149,1336921,Fatal,"Pedestrian, City Vehicle","Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8825485.92921988,5423652.94143751,43.729346,-79.280689,2013-01-23 15:56:00,Winter,2013,1,January,Wednesday,15,15:00 to 15:59,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,Clairlea-Birchmount (120),120,Intersection,3,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,Winter,2,15
3163,1338700,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8824317.29720554,5420972.37629366,43.711943,-79.270191,2013-02-02 10:41:00,Winter,2013,2,February,Saturday,10,10:00 to 10:59,Minor Arterial,<Null>,No Control,Snow,Daylight,Wet,Pedestrian Collisions,Scarborough,Clairlea-Birchmount (120),120,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Winter,5,10
3171,1339180,Fatal,"Pedestrian, Truck",Not Recorded,-8842517.69999177,5411398.44250374,43.649745,-79.433688,2013-02-06 10:45:00,Winter,2013,2,February,Wednesday,10,10:00 to 10:59,Minor Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,Little Portugal (84),84,Intersection,4,1,0,0,2,1,1,1,0,0,2,0,0,0,0,1,0,1,Winter,2,10
3200,1344588,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8827778.99941074,5422420.15135839,43.721343,-79.301288,2013-03-05 21:28:00,Winter,2013,3,March,Tuesday,21,21:00 to 21:59,Major Arterial,<Null>,No Control,Clear,"Dark, artificial",Wet,Pedestrian Collisions,North York,Clairlea-Birchmount (120),120,Mid-Block,3,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,Winter,1,21
3205,1345175,Fatal,"Pedestrian, Truck",Aggressive and Distracted Driving Collision,-8822246.64335729,5419694.6724322,43.703646,-79.25159000000002,2013-03-07 15:45:00,Winter,2013,3,March,Thursday,15,15:00 to 15:59,Collector,<Null>,Stop Sign,Clear,Daylight,Wet,Pedestrian Collisions,Scarborough,Birchcliffe-Cliffside (122),122,Intersection,5,1,0,2,1,1,1,3,0,0,1,0,0,1,0,0,0,1,Winter,3,15
3228,1349359,Fatal,Automobile,"Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8833033.61333465,5411475.21246072,43.650244,-79.34849100000002,2013-03-29 17:34:00,Spring,2013,3,March,Friday,17,17:00 to 17:59,Major Arterial,<Null>,No Control,Clear,Daylight,Dry,SMV Other,Toronto and East York,Waterfront Communities-The Island (77),77,Mid-Block,7,1,0,4,0,2,1,0,4,0,2,0,0,1,0,0,0,0,Spring,4,17
3240,1351471,Fatal,"Pedestrian, Automobile","Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8852001.89796837,5428753.4487378,43.762446,-79.518886,2013-04-12 20:56:00,Spring,2013,4,April,Friday,20,20:00 to 20:59,Major Arterial,<Null>,No Control,Rain,"Dark, artificial",Wet,Pedestrian Collisions,Etobicoke York,Black Creek (24),24,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Spring,4,20
3241,1351606,Fatal,"Cyclist, Automobile","Speeding  Related Collision, Red Light Related  Collision, Alcohol  Related Collision, Aggressive and Distracted Driving Collision",-8825842.59686839,5430402.85671138,43.773146,-79.283893,2013-04-13 18:46:00,Spring,2013,4,April,Saturday,18,18:00 to 18:59,Major Arterial,At Intersection,Traffic Signal,Clear,Dusk,Dry,Cyclist Collisions,Scarborough,Dorset Park (126),126,Intersection,10,1,1,4,4,0,6,0,3,1,0,0,1,6,0,0,0,0,Spring,5,18
3246,1351850,Fatal,Automobile,Medical or Physical Disability Related Collision,-8840069.22779177,5420988.23898136,43.712046,-79.411693,2013-04-16 09:00:00,Spring,2013,4,April,Tuesday,9,09:00 to 09:59,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,SMV Other,North York,Lawrence Park South (103),103,Intersection,3,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,Spring,1,9
3247,1351876,Fatal,"Pedestrian, Truck",Not Recorded,-8840758.85203723,5423421.40526116,43.727843,-79.417888,2013-04-16 14:50:00,Spring,2013,4,April,Tuesday,14,14:00 to 14:59,Major Arterial,<Null>,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,North York,Bedford Park-Nortown (39),39,Intersection,3,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,Spring,1,14
3258,1354707,Fatal,"Pedestrian, Motorcycle",Not Recorded,-8836807.01011407,5412921.49918144,43.659644,-79.382388,2013-05-04 14:50:00,Spring,2013,5,May,Saturday,14,14:00 to 14:59,Major Arterial,<Null>,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,Church-Yonge Corridor (75),75,Mid-Block,3,1,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,1,Spring,5,14
3263,1355791,Fatal,"Pedestrian, City Vehicle",Not Recorded,-8829036.79833721,5414090.84903972,43.667243,-79.312587,2013-05-12 01:39:00,Spring,2013,5,May,Sunday,1,01:00 to 01:59,Major Arterial,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Pedestrian Collisions,Toronto and East York,The Beaches (63),63,Intersection,3,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,Spring,6,1
3268,1356635,Fatal,"Pedestrian, Automobile","Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8839422.90682822,5425347.35304998,43.740344,-79.40588699999998,2013-05-16 12:31:00,Spring,2013,5,May,Thursday,12,12:00 to 12:59,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,North York,Bridle Path-Sunnybrook-York Mills (41),41,Intersection,3,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,Spring,3,12
3282,1359618,Fatal,"Pedestrian, Automobile",Not Recorded,-8838498.84373515,5411721.21908447,43.651843,-79.397586,2013-06-06 23:06:00,Spring,2013,6,June,Thursday,23,23:00 to 23:59,Major Arterial,<Null>,No Control,Rain,"Dark, artificial",Wet,Pedestrian Collisions,Toronto and East York,Kensington-Chinatown (78),78,Intersection,3,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,Spring,3,23
3288,1361106,Fatal,Automobile,Not Recorded,-8841439.12544547,5409983.46641004,43.640547,-79.423999,2013-06-16 06:16:00,Spring,2013,6,June,Sunday,6,06:00 to 06:59,Local,<Null>,No Control,Rain,Daylight,Wet,SMV Other,Toronto and East York,South Parkdale (85),85,Mid-Block,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Spring,6,6
3306,1363537,Fatal,"Automobile, Motorcycle","Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8825908.83196541,5433424.96773968,43.792746,-79.284488,2013-07-03 21:05:00,Summer,2013,7,July,Wednesday,21,21:00 to 21:59,Collector,<Null>,No Control,Clear,Dark,Dry,SMV Other,Scarborough,Agincourt South-Malvern West (128),128,Mid-Block,3,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,Summer,2,21
3312,1364079,Fatal,"Pedestrian, Automobile",Not Recorded,-8821556.128555901,5427689.81415176,43.755545,-79.245387,2013-07-05 22:48:00,Summer,2013,7,July,Friday,22,22:00 to 22:59,Major Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Scarborough,Woburn (137),137,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,4,22
3314,1364430,Fatal,"Pedestrian, City Vehicle",Not Recorded,-8823604.62982548,5434766.42411466,43.801444,-79.263789,2013-07-08 17:15:00,Summer,2013,7,July,Monday,17,17:00 to 17:59,Major Arterial,<Null>,Traffic Signal,Rain,Daylight,Wet,Pedestrian Collisions,Scarborough,Agincourt North (129),129,Intersection,3,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,Summer,0,17
3329,1366152,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8813441.04899656,5431790.28354414,43.782145,-79.172488,2013-07-11 22:25:00,Summer,2013,7,July,Thursday,22,22:00 to 22:59,Minor Arterial,At Intersection,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Scarborough,Centennial Scarborough (133),133,Intersection,3,1,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,1,Summer,3,22
3332,1366347,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8836297.50080471,5410360.18763207,43.642996,-79.377811,2013-07-03 13:19:00,Summer,2013,7,July,Wednesday,13,13:00 to 13:59,Major Arterial,<Null>,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,Waterfront Communities-The Island (77),77,Intersection,12,1,3,6,1,1,2,7,2,0,1,0,0,2,0,0,0,1,Summer,2,13
3335,1366764,Fatal,"Pedestrian, Automobile",Not Recorded,-8825441.73538204,5416769.26264435,43.684645,-79.280292,2013-07-18 18:50:00,Summer,2013,7,July,Thursday,18,18:00 to 18:59,Collector,<Null>,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,Birchcliffe-Cliffside (122),122,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,3,18
3339,1367518,Fatal,"Automobile, Motorcycle",Aggressive and Distracted Driving Collision,-8853104.40620519,5407783.74570683,43.626245,-79.52879,2013-07-22 15:19:00,Summer,2013,7,July,Monday,15,15:00 to 15:59,Major Arterial,At Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Etobicoke York,Islington-City Centre West (14),14,Intersection,2,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,Summer,0,15
3343,1367977,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8861373.10666182,5424394.57412878,43.73416,-79.60306899999998,2013-07-25 13:46:00,Summer,2013,7,July,Thursday,13,13:00 to 13:59,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Etobicoke York,West Humber-Clairville (1),1,Intersection,3,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,Summer,3,13
3346,1368270,Fatal,"Pedestrian, Automobile",Not Recorded,-8832966.487681698,5430679.89370177,43.774943,-79.347888,2013-07-28 00:01:00,Summer,2013,7,July,Sunday,0,00:00 to 00:59,Major Arterial,<Null>,No Control,Rain,"Dark, artificial",Wet,Pedestrian Collisions,North York,Don Valley Village (47),47,Mid-Block,3,1,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0,1,Summer,6,0
3347,1368450,Fatal,"Pedestrian, Automobile",Not Recorded,-8848206.34861028,5416153.38346177,43.680644,-79.48479,2013-07-29 16:04:00,Summer,2013,7,July,Monday,16,16:00 to 16:59,Local,<Null>,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Etobicoke York,Rockcliffe-Smythe (111),111,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,0,16
3352,1369173,Fatal,Automobile,"Speeding  Related Collision, Alcohol  Related Collision, Aggressive and Distracted Driving Collision",-8858503.29018917,5428953.36593441,43.763743,-79.57728900000002,2013-08-03 03:05:00,Summer,2013,8,August,Saturday,3,03:00 to 03:59,Major Arterial,<Null>,No Control,Clear,"Dark, artificial",Dry,SMV Other,Etobicoke York,Humber Summit (21),21,Mid-Block,2,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,Summer,5,3
3354,1369177,Fatal,Truck,Not Recorded,-8843119.04788103,5409044.72978201,43.634444,-79.43909000000002,2013-08-03 20:48:00,Summer,2013,8,August,Saturday,20,20:00 to 20:59,Major Arterial,<Null>,No Control,Clear,Dusk,Dry,Other,Toronto and East York,South Parkdale (85),85,Mid-Block,4,1,0,0,2,1,1,0,1,0,2,0,0,0,0,1,0,0,Summer,5,20
3366,1370122,Fatal,"Pedestrian, Truck, City Vehicle","Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8824072.61696477,5439579.87783097,43.832644,-79.267993,2013-08-13 11:33:00,Summer,2013,8,August,Tuesday,11,11:00 to 11:59,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,Milliken (130),130,Intersection,13,1,3,8,0,1,2,1,9,0,1,0,0,1,0,1,0,1,Summer,1,11
3369,1370644,Fatal,"Automobile, Motorcycle","Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8839512.29637933,5431543.58721291,43.780545,-79.40669,2013-08-15 22:01:00,Summer,2013,8,August,Thursday,22,22:00 to 22:59,Minor Arterial,At Intersection,No Control,Clear,"Dark, artificial",Dry,Turning Movement,North York,Willowdale East (51),51,Intersection,4,1,0,0,1,2,2,0,0,0,2,0,0,1,1,0,0,0,Summer,3,22
3372,1371107,Fatal,"Pedestrian, Automobile",Not Recorded,-8822925.24697317,5436062.10657744,43.809844,-79.25768599999998,2013-08-18 10:55:00,Summer,2013,8,August,Sunday,10,10:00 to 10:59,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,Agincourt North (129),129,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,6,10
3375,1371244,Fatal,Automobile,"Speeding  Related Collision, Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8853542.55972095,5418541.08718229,43.696154,-79.532726,2013-08-19 07:59:00,Summer,2013,8,August,Monday,7,07:00 to 07:59,Minor Arterial,<Null>,Traffic Signal,Clear,Daylight,Dry,Angle,Etobicoke York,Humber Heights-Westmount (8),8,Intersection,7,1,0,3,0,3,3,0,1,0,3,0,0,3,0,0,0,0,Summer,0,7
3382,1372001,Fatal,"Pedestrian, Automobile",Not Recorded,-8843496.97755227,5409811.03197015,43.639426,-79.44248499999998,2013-08-23 18:40:00,Summer,2013,8,August,Friday,18,18:00 to 18:59,Major Arterial,<Null>,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,Roncesvalles (86),86,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,4,18
3386,1372377,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8861787.54912604,5423868.61575718,43.730746,-79.606792,2013-08-27 15:33:00,Summer,2013,8,August,Tuesday,15,15:00 to 15:59,Minor Arterial,<Null>,Pedestrian Crossover,Clear,Daylight,Dry,Pedestrian Collisions,Etobicoke York,West Humber-Clairville (1),1,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,1,15
3397,1373040,Fatal,"Automobile, Motorcycle, Truck","Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8821455.94101419,5426611.04623983,43.748545,-79.244487,2013-08-30 15:45:00,Summer,2013,8,August,Friday,15,15:00 to 15:59,Major Arterial,At Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Scarborough,Bendale (127),127,Intersection,3,1,1,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,Summer,4,15
3403,1373498,Fatal,"Pedestrian, Truck",Aggressive and Distracted Driving Collision,-8849853.98839352,5427427.66194365,43.753844,-79.49959100000002,2013-09-03 08:00:00,Summer,2013,9,September,Tuesday,8,08:00 to 08:59,Collector,At Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Etobicoke York,York University Heights (27),27,Intersection,3,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,Summer,1,8
3406,1373856,Fatal,"Pedestrian, Truck",Aggressive and Distracted Driving Collision,-8820966.80317164,5432823.2419431,43.788844,-79.240093,2013-09-05 18:05:00,Summer,2013,9,September,Thursday,18,18:00 to 18:59,Minor Arterial,<Null>,Pedestrian Crossover,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,Agincourt South-Malvern West (128),128,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,3,18
3407,1374005,Fatal,Motorcycle,"Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8834335.60609897,5414537.60777038,43.670146,-79.360187,2013-09-07 02:05:00,Summer,2013,9,September,Saturday,2,02:00 to 02:59,Major Arterial,<Null>,No Control,Clear,"Dark, artificial",Dry,SMV Other,Toronto and East York,Cabbagetown-South St.James Town (71),71,Intersection,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,Summer,5,2
3415,1375428,Fatal,"Pedestrian, Automobile",Not Recorded,-8843795.09114862,5433392.12008457,43.792533,-79.445163,2013-09-16 01:30:00,Summer,2013,9,September,Monday,1,01:00 to 01:59,Major Arterial,<Null>,No Control,Rain,"Dark, artificial",Wet,Pedestrian Collisions,North York,Newtonbrook West (36),36,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,0,1
3418,1376061,Fatal,"Cyclist, Automobile",Not Recorded,-8849675.65456926,5404108.66383014,43.602343,-79.497989,2013-09-18 16:34:00,Summer,2013,9,September,Wednesday,16,16:00 to 16:59,Major Arterial,<Null>,No Control,Clear,Daylight,Dry,Cyclist Collisions,Etobicoke York,Mimico (17),17,Intersection,3,1,0,0,2,0,1,0,1,1,0,0,1,1,0,0,0,0,Summer,2,16
3427,1377364,Fatal,"Automobile, Motorcycle","Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8863237.26285465,5427478.21158377,43.754172,-79.619815,2013-09-25 18:59:00,Autumn,2013,9,September,Wednesday,18,18:00 to 18:59,Major Arterial,<Null>,Stop Sign,Clear,"Dark, artificial",Dry,Turning Movement,Etobicoke York,West Humber-Clairville (1),1,Intersection,2,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,Autumn,2,18
3429,1377536,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8833352.09839781,5413354.0444339,43.662455,-79.351352,2013-09-26 10:50:00,Autumn,2013,9,September,Thursday,10,10:00 to 10:59,Major Arterial,<Null>,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,South Riverdale (70),70,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,3,10
3434,1378332,Fatal,"Pedestrian, Truck",Aggressive and Distracted Driving Collision,-8832399.20355662,5414152.40596919,43.667643,-79.342792,2013-10-01 10:06:00,Autumn,2013,10,October,Tuesday,10,10:00 to 10:59,Minor Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,North Riverdale (68),68,Intersection,4,1,0,0,2,1,1,1,0,0,2,0,0,0,0,1,0,1,Autumn,1,10
3438,1379013,Fatal,"Pedestrian, Automobile",Not Recorded,-8844897.48806594,5430140.01072428,43.771441,-79.455066,2013-10-05 19:45:00,Autumn,2013,10,October,Saturday,19,19:00 to 19:59,Major Arterial,<Null>,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,North York,Westminster-Branson (35),35,Mid-Block,3,1,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0,1,Autumn,5,19
3455,1380760,Fatal,"Pedestrian, Automobile",Not Recorded,-8828038.93042174,5438320.26875488,43.824481,-79.303623,2013-10-08 21:15:00,Autumn,2013,10,October,Tuesday,21,21:00 to 21:59,Major Arterial,<Null>,No Control,Clear,Dark,Dry,Pedestrian Collisions,Scarborough,Milliken (130),130,Mid-Block,3,1,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0,1,Autumn,1,21
3458,1380946,Fatal,"Cyclist, Truck",Not Recorded,-8838528.56603919,5411823.37760585,43.652507,-79.397853,2013-10-16 07:10:00,Autumn,2013,10,October,Wednesday,7,07:00 to 07:59,Major Arterial,<Null>,No Control,Clear,Daylight,Wet,Cyclist Collisions,Toronto and East York,Kensington-Chinatown (78),78,Mid-Block,4,1,0,0,2,1,1,0,0,1,2,0,1,0,0,1,0,0,Autumn,2,7
3460,1381541,Fatal,"Pedestrian, Automobile",Alcohol  Related Collision,-8824049.68514967,5424022.51787182,43.731745,-79.267787,2013-10-20 00:45:00,Autumn,2013,10,October,Sunday,0,00:00 to 00:59,Major Arterial,<Null>,No Control,Clear,Dark,Dry,Pedestrian Collisions,Scarborough,Kennedy Park (124),124,Mid-Block,4,1,0,0,1,2,1,1,0,0,2,0,0,1,0,0,0,1,Autumn,6,0
3492,1384474,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8841857.01881391,5419213.01920427,43.700518,-79.42775300000002,2013-10-30 10:22:00,Autumn,2013,10,October,Wednesday,10,10:00 to 10:59,Major Arterial,<Null>,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,North York,Humewood-Cedarvale (106),106,Intersection,3,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,Autumn,2,10
3497,1385276,Fatal,"Pedestrian, Automobile",Not Recorded,-8830426.28822129,5420026.67055398,43.705802,-79.325069,2013-11-03 16:25:00,Autumn,2013,11,November,Sunday,16,16:00 to 16:59,Collector,<Null>,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,O'Connor-Parkview (54),54,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,6,16
3500,1385611,Fatal,Automobile,Not Recorded,-8843002.71901315,5408981.36118872,43.634032,-79.43804499999997,2013-09-30 08:57:00,Autumn,2013,9,September,Monday,8,08:00 to 08:59,Major Arterial,<Null>,No Control,Clear,Daylight,Dry,Turning Movement,Toronto and East York,South Parkdale (85),85,Intersection,5,1,0,0,2,2,2,0,1,0,2,0,0,2,0,0,0,0,Autumn,0,8
3680,13999959,Fatal,Automobile,Not Recorded,-8857382.19159739,5409044.11455086,43.63444000000001,-79.56721800000003,2013-11-30 15:56:00,Autumn,2013,11,November,Saturday,15,15:00 to 15:59,Major Arterial,<Null>,Traffic Signal,Other,Daylight,Other,Turning Movement,Etobicoke York,Markland Wood (12),12,Intersection,2,1,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,Autumn,5,15
3681,130927832,Fatal,"Pedestrian, City Vehicle",Aggressive and Distracted Driving Collision,-8839000.78331913,5413444.52604479,43.663043,-79.40209499999997,2013-11-07 11:41:00,Autumn,2013,11,November,Thursday,11,11:00 to 11:59,Major Arterial,<Null>,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,University (79),79,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,Autumn,3,11
3682,131031283,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8841522.39242458,5434075.62218099,43.796965,-79.424747,2013-11-24 15:21:00,Autumn,2013,11,November,Sunday,15,15:00 to 15:59,Major Arterial,<Null>,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,North York,Newtonbrook West (36),36,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,Autumn,6,15
3683,131058335,Fatal,Automobile,"Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8844082.18411537,5409532.31334476,43.637614,-79.447742,2013-11-29 05:58:00,Autumn,2013,11,November,Friday,5,05:00 to 05:59,Major Arterial,<Null>,No Control,Clear,"Dawn, artificial",Dry,SMV Other,Toronto and East York,South Parkdale (85),85,Mid-Block,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Autumn,4,5
3684,131086760,Fatal,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8857777.15315073,5408906.30380532,43.633544,-79.570766,2013-12-03 21:00:00,Autumn,2013,12,December,Tuesday,21,21:00 to 21:59,Major Arterial,<Null>,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Etobicoke York,Markland Wood (12),12,Intersection,3,1,0,1,1,0,1,2,0,0,0,0,0,1,0,0,0,1,Autumn,1,21
3685,131092293,Fatal,"Pedestrian, Automobile",Not Recorded,-8840515.95290832,5433827.32246105,43.795355,-79.415706,2013-12-04 18:47:00,Autumn,2013,12,December,Wednesday,18,18:00 to 18:59,Local,<Null>,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,North York,Newtonbrook East (50),50,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,2,18
3686,131098349,Fatal,"Pedestrian, Automobile",Not Recorded,-8840058.20716218,5411617.36933563,43.651168,-79.411594,2013-12-05 17:41:00,Autumn,2013,12,December,Thursday,17,17:00 to 17:59,Major Arterial,<Null>,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Toronto and East York,Trinity-Bellwoods (81),81,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,3,17
3687,131219717,Fatal,"Pedestrian, Automobile",Not Recorded,-8827823.19324858,5422578.18821538,43.722369,-79.30168499999998,2013-12-24 15:00:00,Winter,2013,12,December,Tuesday,15,15:00 to 15:59,Major Arterial,<Null>,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,North York,Clairlea-Birchmount (120),120,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Winter,1,15
3688,141375171,Fatal,"Pedestrian, Automobile",Not Recorded,-8844074.50307051,5418555.86792895,43.69625,-79.447673,2014-01-19 21:45:00,Winter,2014,1,January,Sunday,21,21:00 to 21:59,Major Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Wet,Pedestrian Collisions,North York,Oakwood Village (107),107,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Winter,6,21
