INDEX_,DATE_TIME,SEASON,YEAR,MONTH,MONTH_NAME,DAY_NAME,HOUR,HOUR_INTERVAL,ACCNUM,INVTYPE,INVAGE,INJURY,DISTRICT,NEIGHBOURHOOD,VEHTYPE,VEHICLE_CATEGORY,ALCOHOL
7516733,2012-11-02 19:33:00,Autumn,2012,11,November,Friday,19,19:00 to 19:59,1329835,Driver,70 to 74,Major,North York,Leaside-Bennington (56),"Automobile, Station Wagon",Automobile,<Null>
7516734,2012-11-02 19:33:00,Autumn,2012,11,November,Friday,19,19:00 to 19:59,1329835,Other Property Owner,unknown,<Null>,North York,Leaside-Bennington (56),Other,Other,<Null>
7484870,2012-11-03 02:23:00,Autumn,2012,11,November,Saturday,02,02:00 to 02:59,1323727,Vehicle Owner,unknown,<Null>,Toronto and East York,Weston-Pellam Park (91),Other,Other,<Null>
7484871,2012-11-03 02:23:00,Autumn,2012,11,November,Saturday,02,02:00 to 02:59,1323727,Passenger,35 to 39,Minor,Toronto and East York,Weston-Pellam Park (91),Other,Other,<Null>
7484872,2012-11-03 02:23:00,Autumn,2012,11,November,Saturday,02,02:00 to 02:59,1323727,Driver - Not Hit,unknown,Minimal,Toronto and East York,Weston-Pellam Park (91),Other,Other,<Null>
7484873,2012-11-03 02:23:00,Autumn,2012,11,November,Saturday,02,02:00 to 02:59,1323727,Passenger,30 to 34,Minor,Toronto and East York,Weston-Pellam Park (91),Other,Other,<Null>
7484874,2012-11-03 02:23:00,Autumn,2012,11,November,Saturday,02,02:00 to 02:59,1323727,Passenger,20 to 24,Minor,Toronto and East York,Weston-Pellam Park (91),Other,Other,<Null>
7484875,2012-11-03 02:23:00,Autumn,2012,11,November,Saturday,02,02:00 to 02:59,1323727,Driver,20 to 24,Major,Toronto and East York,Weston-Pellam Park (91),"Automobile, Station Wagon",Automobile,<Null>
7484876,2012-11-03 02:23:00,Autumn,2012,11,November,Saturday,02,02:00 to 02:59,1323727,Other Property Owner,unknown,<Null>,Toronto and East York,Weston-Pellam Park (91),Other,Other,<Null>
7645364,2012-11-05 13:20:00,Autumn,2012,11,November,Monday,13,13:00 to 13:59,1330074,Driver,55 to 59,None,Toronto and East York,Trinity-Bellwoods (81),"Automobile, Station Wagon",Automobile,<Null>
7645365,2012-11-05 13:20:00,Autumn,2012,11,November,Monday,13,13:00 to 13:59,1330074,Cyclist,20 to 24,Major,Toronto and East York,Trinity-Bellwoods (81),Bicycle,People,<Null>
7515854,2012-11-06 17:31:00,Autumn,2012,11,November,Tuesday,17,17:00 to 17:59,1324317,Driver,65 to 69,None,Toronto and East York,Cabbagetown-South St.James Town (71),"Automobile, Station Wagon",Automobile,<Null>
7515855,2012-11-06 17:31:00,Autumn,2012,11,November,Tuesday,17,17:00 to 17:59,1324317,Pedestrian,80 to 84,Major,Toronto and East York,Cabbagetown-South St.James Town (71),Other,Other,<Null>
7486698,2012-11-07 14:37:00,Autumn,2012,11,November,Wednesday,14,14:00 to 14:59,1324513,Vehicle Owner,unknown,<Null>,Toronto and East York,Bay Street Corridor (76),Other,Other,<Null>
7486699,2012-11-07 14:37:00,Autumn,2012,11,November,Wednesday,14,14:00 to 14:59,1324513,Driver,30 to 34,None,Toronto and East York,Bay Street Corridor (76),"Automobile, Station Wagon",Automobile,<Null>
7486700,2012-11-07 14:37:00,Autumn,2012,11,November,Wednesday,14,14:00 to 14:59,1324513,Passenger,35 to 39,None,Toronto and East York,Bay Street Corridor (76),Other,Other,<Null>
7486701,2012-11-07 14:37:00,Autumn,2012,11,November,Wednesday,14,14:00 to 14:59,1324513,Cyclist,55 to 59,Fatal,Toronto and East York,Bay Street Corridor (76),Bicycle,People,<Null>
7559958,2012-11-07 18:53:00,Autumn,2012,11,November,Wednesday,18,18:00 to 18:59,1326953,Driver,unknown,None,Toronto and East York,The Beaches (63),"Automobile, Station Wagon",Automobile,<Null>
7559959,2012-11-07 18:53:00,Autumn,2012,11,November,Wednesday,18,18:00 to 18:59,1326953,Cyclist,45 to 49,Major,Toronto and East York,The Beaches (63),Bicycle,People,<Null>
7517330,2012-11-09 11:40:00,Autumn,2012,11,November,Friday,11,11:00 to 11:59,1331528,Driver,85 to 89,Major,North York,St.Andrew-Windfields (40),"Automobile, Station Wagon",Automobile,<Null>
7517331,2012-11-09 11:40:00,Autumn,2012,11,November,Friday,11,11:00 to 11:59,1331528,Driver,50 to 54,None,North York,St.Andrew-Windfields (40),"Automobile, Station Wagon",Automobile,<Null>
7503195,2012-11-09 22:55:00,Autumn,2012,11,November,Friday,22,22:00 to 22:59,1331563,Passenger,30 to 34,Minor,Toronto and East York,Niagara (82),Other,Other,<Null>
7503196,2012-11-09 22:55:00,Autumn,2012,11,November,Friday,22,22:00 to 22:59,1331563,Motorcycle Driver,30 to 34,Major,Toronto and East York,Niagara (82),Motorcycle,Recreational,<Null>
7503197,2012-11-09 22:55:00,Autumn,2012,11,November,Friday,22,22:00 to 22:59,1331563,Driver,50 to 54,None,Toronto and East York,Niagara (82),"Automobile, Station Wagon",Automobile,<Null>
7529363,2012-11-12 20:04:00,Autumn,2012,11,November,Monday,20,20:00 to 20:59,1325621,Passenger,75 to 79,Major,Scarborough,Tam O'Shanter-Sullivan (118),Other,Other,Yes
7529364,2012-11-12 20:04:00,Autumn,2012,11,November,Monday,20,20:00 to 20:59,1325621,Driver,85 to 89,None,Scarborough,Tam O'Shanter-Sullivan (118),"Automobile, Station Wagon",Automobile,Yes
7529365,2012-11-12 20:04:00,Autumn,2012,11,November,Monday,20,20:00 to 20:59,1325621,Driver,45 to 49,None,Scarborough,Tam O'Shanter-Sullivan (118),"Automobile, Station Wagon",Automobile,Yes
7504081,2012-11-13 04:20:00,Autumn,2012,11,November,Tuesday,04,04:00 to 04:59,1331914,Vehicle Owner,unknown,<Null>,Toronto and East York,Moss Park (73),Other,Other,<Null>
7504082,2012-11-13 04:20:00,Autumn,2012,11,November,Tuesday,04,04:00 to 04:59,1331914,Truck Driver,50 to 54,None,Toronto and East York,Moss Park (73),Truck - Open,Other,<Null>
7504083,2012-11-13 04:20:00,Autumn,2012,11,November,Tuesday,04,04:00 to 04:59,1331914,Pedestrian,45 to 49,Major,Toronto and East York,Moss Park (73),Other,Other,<Null>
7529354,2012-11-13 08:44:00,Autumn,2012,11,November,Tuesday,08,08:00 to 08:59,1325529,Vehicle Owner,unknown,<Null>,Toronto and East York,Church-Yonge Corridor (75),Other,Other,<Null>
7529355,2012-11-13 08:44:00,Autumn,2012,11,November,Tuesday,08,08:00 to 08:59,1325529,Truck Driver,35 to 39,None,Toronto and East York,Church-Yonge Corridor (75),Truck - Open,Other,<Null>
7529356,2012-11-13 08:44:00,Autumn,2012,11,November,Tuesday,08,08:00 to 08:59,1325529,Cyclist,35 to 39,Major,Toronto and East York,Church-Yonge Corridor (75),Bicycle,People,<Null>
7505191,2012-11-15 06:27:00,Autumn,2012,11,November,Thursday,06,06:00 to 06:59,1332390,Driver,65 to 69,None,Etobicoke York,Beechborough-Greenbrook (112),"Automobile, Station Wagon",Automobile,<Null>
7505192,2012-11-15 06:27:00,Autumn,2012,11,November,Thursday,06,06:00 to 06:59,1332390,Passenger,5 to 9,Minimal,Etobicoke York,Beechborough-Greenbrook (112),Other,Other,<Null>
7505193,2012-11-15 06:27:00,Autumn,2012,11,November,Thursday,06,06:00 to 06:59,1332390,Vehicle Owner,unknown,<Null>,Etobicoke York,Beechborough-Greenbrook (112),Other,Other,<Null>
7505194,2012-11-15 06:27:00,Autumn,2012,11,November,Thursday,06,06:00 to 06:59,1332390,Driver,25 to 29,Major,Etobicoke York,Beechborough-Greenbrook (112),"Automobile, Station Wagon",Automobile,<Null>
7663044,2012-11-16 17:43:00,Autumn,2012,11,November,Friday,17,17:00 to 17:59,1326143,Driver,40 to 44,None,North York,Willowdale East (51),"Automobile, Station Wagon",Automobile,<Null>
7663045,2012-11-16 17:43:00,Autumn,2012,11,November,Friday,17,17:00 to 17:59,1326143,Pedestrian,75 to 79,Major,North York,Willowdale East (51),Other,Other,<Null>
7663048,2012-11-16 22:40:00,Autumn,2012,11,November,Friday,22,22:00 to 22:59,1333463,Vehicle Owner,unknown,<Null>,Toronto and East York,Church-Yonge Corridor (75),Other,Other,<Null>
7663049,2012-11-16 22:40:00,Autumn,2012,11,November,Friday,22,22:00 to 22:59,1333463,Driver,45 to 49,Major,Toronto and East York,Church-Yonge Corridor (75),"Automobile, Station Wagon",Automobile,<Null>
7663050,2012-11-16 22:40:00,Autumn,2012,11,November,Friday,22,22:00 to 22:59,1333463,Passenger,25 to 29,Major,Toronto and East York,Church-Yonge Corridor (75),Other,Other,<Null>
7663051,2012-11-16 22:40:00,Autumn,2012,11,November,Friday,22,22:00 to 22:59,1333463,Vehicle Owner,unknown,<Null>,Toronto and East York,Church-Yonge Corridor (75),Other,Other,<Null>
7663052,2012-11-16 22:40:00,Autumn,2012,11,November,Friday,22,22:00 to 22:59,1333463,Driver,25 to 29,Major,Toronto and East York,Church-Yonge Corridor (75),"Automobile, Station Wagon",Automobile,<Null>
7516111,2012-11-18 01:04:00,Autumn,2012,11,November,Sunday,01,01:00 to 01:59,1326699,Vehicle Owner,unknown,<Null>,Toronto and East York,Regent Park (72),Other,Other,<Null>
7516112,2012-11-18 01:04:00,Autumn,2012,11,November,Sunday,01,01:00 to 01:59,1326699,Driver,unknown,None,Toronto and East York,Regent Park (72),"Automobile, Station Wagon",Automobile,<Null>
7516113,2012-11-18 01:04:00,Autumn,2012,11,November,Sunday,01,01:00 to 01:59,1326699,Pedestrian,40 to 44,Major,Toronto and East York,Regent Park (72),Other,Other,<Null>
7645400,2012-11-20 03:35:00,Autumn,2012,11,November,Tuesday,03,03:00 to 03:59,1334350,Vehicle Owner,unknown,<Null>,Toronto and East York,South Riverdale (70),Other,Other,<Null>
7645401,2012-11-20 03:35:00,Autumn,2012,11,November,Tuesday,03,03:00 to 03:59,1334350,Driver,20 to 24,Major,Toronto and East York,South Riverdale (70),"Automobile, Station Wagon",Automobile,<Null>
7645402,2012-11-20 03:35:00,Autumn,2012,11,November,Tuesday,03,03:00 to 03:59,1334350,Other Property Owner,unknown,<Null>,Toronto and East York,South Riverdale (70),Other,Other,<Null>
7645403,2012-11-20 03:35:00,Autumn,2012,11,November,Tuesday,03,03:00 to 03:59,1334350,Other Property Owner,unknown,<Null>,Toronto and East York,South Riverdale (70),Other,Other,<Null>
7542674,2012-11-23 06:43:00,Autumn,2012,11,November,Friday,06,06:00 to 06:59,1327099,Cyclist,35 to 39,Fatal,Toronto and East York,Corso Italia-Davenport (92),Bicycle,People,<Null>
7542675,2012-11-23 06:43:00,Autumn,2012,11,November,Friday,06,06:00 to 06:59,1327099,Driver,60 to 64,None,Toronto and East York,Corso Italia-Davenport (92),Passenger Van,Automobile,<Null>
7542676,2012-11-23 06:43:00,Autumn,2012,11,November,Friday,06,06:00 to 06:59,1327099,Driver,20 to 24,None,Toronto and East York,Corso Italia-Davenport (92),"Automobile, Station Wagon",Automobile,<Null>
7492751,2012-11-23 17:05:00,Autumn,2012,11,November,Friday,17,17:00 to 17:59,1327123,Driver,75 to 79,Major,Etobicoke York,Mount Dennis (115),"Automobile, Station Wagon",Automobile,<Null>
7492752,2012-11-23 17:05:00,Autumn,2012,11,November,Friday,17,17:00 to 17:59,1327123,Driver,35 to 39,None,Etobicoke York,Mount Dennis (115),"Automobile, Station Wagon",Automobile,<Null>
7492753,2012-11-23 17:05:00,Autumn,2012,11,November,Friday,17,17:00 to 17:59,1327123,Driver,65 to 69,None,Etobicoke York,Mount Dennis (115),"Automobile, Station Wagon",Automobile,<Null>
7523222,2012-11-24 13:05:00,Autumn,2012,11,November,Saturday,13,13:00 to 13:59,1335535,Vehicle Owner,unknown,<Null>,Toronto and East York,Mount Pleasant West (104),Other,Other,<Null>
7523223,2012-11-24 13:05:00,Autumn,2012,11,November,Saturday,13,13:00 to 13:59,1335535,Driver,30 to 34,None,Toronto and East York,Mount Pleasant West (104),"Automobile, Station Wagon",Automobile,<Null>
7523224,2012-11-24 13:05:00,Autumn,2012,11,November,Saturday,13,13:00 to 13:59,1335535,Pedestrian,25 to 29,Major,Toronto and East York,Mount Pleasant West (104),Other,Other,<Null>
7493133,2012-11-24 21:27:00,Autumn,2012,11,November,Saturday,21,21:00 to 21:59,1327320,Passenger,15 to 19,None,Scarborough,Dorset Park (126),Other,Other,<Null>
7493134,2012-11-24 21:27:00,Autumn,2012,11,November,Saturday,21,21:00 to 21:59,1327320,Passenger,20 to 24,None,Scarborough,Dorset Park (126),Other,Other,<Null>
7493135,2012-11-24 21:27:00,Autumn,2012,11,November,Saturday,21,21:00 to 21:59,1327320,Driver,20 to 24,Major,Scarborough,Dorset Park (126),"Automobile, Station Wagon",Automobile,<Null>
7493136,2012-11-24 21:27:00,Autumn,2012,11,November,Saturday,21,21:00 to 21:59,1327320,Other Property Owner,unknown,<Null>,Scarborough,Dorset Park (126),Other,Other,<Null>
7522949,2012-11-25 01:49:00,Autumn,2012,11,November,Sunday,01,01:00 to 01:59,1335409,Driver,25 to 29,Major,Etobicoke York,Mimico (17),"Automobile, Station Wagon",Automobile,Yes
7522950,2012-11-25 01:49:00,Autumn,2012,11,November,Sunday,01,01:00 to 01:59,1335409,Other Property Owner,unknown,<Null>,Etobicoke York,Mimico (17),Other,Other,Yes
7430634,2012-05-01 08:45:00,Spring,2012,5,May,Tuesday,08,08:00 to 08:59,1301011,Driver,35 to 39,None,Toronto and East York,O'Connor-Parkview (54),"Automobile, Station Wagon",Automobile,<Null>
7516243,2012-11-26 10:10:00,Autumn,2012,11,November,Monday,10,10:00 to 10:59,1327567,Driver,20 to 24,None,Etobicoke York,Mimico (17),"Automobile, Station Wagon",Automobile,<Null>
7516244,2012-11-26 10:10:00,Autumn,2012,11,November,Monday,10,10:00 to 10:59,1327567,Truck Driver,50 to 54,None,Etobicoke York,Mimico (17),Truck - Open,Other,<Null>
7516245,2012-11-26 10:10:00,Autumn,2012,11,November,Monday,10,10:00 to 10:59,1327567,Driver,55 to 59,Minor,Etobicoke York,Mimico (17),"Automobile, Station Wagon",Automobile,<Null>
7516246,2012-11-26 10:10:00,Autumn,2012,11,November,Monday,10,10:00 to 10:59,1327567,Driver,20 to 24,Minimal,Etobicoke York,Mimico (17),"Automobile, Station Wagon",Automobile,<Null>
7516247,2012-11-26 10:10:00,Autumn,2012,11,November,Monday,10,10:00 to 10:59,1327567,Passenger,20 to 24,Major,Etobicoke York,Mimico (17),Other,Other,<Null>
7523089,2012-11-26 14:05:00,Autumn,2012,11,November,Monday,14,14:00 to 14:59,1335478,Driver,40 to 44,None,Toronto and East York,Bay Street Corridor (76),"Automobile, Station Wagon",Automobile,<Null>
7523090,2012-11-26 14:05:00,Autumn,2012,11,November,Monday,14,14:00 to 14:59,1335478,Cyclist,45 to 49,Major,Toronto and East York,Bay Street Corridor (76),Bicycle,People,<Null>
7529704,2012-11-27 02:30:00,Autumn,2012,11,November,Tuesday,02,02:00 to 02:59,1327908,Vehicle Owner,unknown,<Null>,Etobicoke York,Humber Heights-Westmount (8),Other,Other,<Null>
7529705,2012-11-27 02:30:00,Autumn,2012,11,November,Tuesday,02,02:00 to 02:59,1327908,Driver,30 to 34,Major,Etobicoke York,Humber Heights-Westmount (8),"Automobile, Station Wagon",Automobile,<Null>
7529706,2012-11-27 02:30:00,Autumn,2012,11,November,Tuesday,02,02:00 to 02:59,1327908,Other Property Owner,unknown,<Null>,Etobicoke York,Humber Heights-Westmount (8),Other,Other,<Null>
7516274,2012-11-27 17:20:00,Autumn,2012,11,November,Tuesday,17,17:00 to 17:59,1327765,Vehicle Owner,unknown,<Null>,Scarborough,Agincourt North (129),Other,Other,<Null>
7516275,2012-11-27 17:20:00,Autumn,2012,11,November,Tuesday,17,17:00 to 17:59,1327765,Driver,65 to 69,None,Scarborough,Agincourt North (129),"Automobile, Station Wagon",Automobile,<Null>
7516276,2012-11-27 17:20:00,Autumn,2012,11,November,Tuesday,17,17:00 to 17:59,1327765,Pedestrian,40 to 44,Fatal,Scarborough,Agincourt North (129),Other,Other,<Null>
7516296,2012-11-28 10:52:00,Autumn,2012,11,November,Wednesday,10,10:00 to 10:59,1327895,Vehicle Owner,unknown,<Null>,Etobicoke York,Princess-Rosethorn (10),Other,Other,<Null>
7516297,2012-11-28 10:52:00,Autumn,2012,11,November,Wednesday,10,10:00 to 10:59,1327895,Truck Driver,70 to 74,Minimal,Etobicoke York,Princess-Rosethorn (10),Truck - Open,Other,<Null>
7516298,2012-11-28 10:52:00,Autumn,2012,11,November,Wednesday,10,10:00 to 10:59,1327895,Driver,35 to 39,None,Etobicoke York,Princess-Rosethorn (10),"Automobile, Station Wagon",Automobile,<Null>
7645103,2012-04-02 10:10:00,Spring,2012,4,April,Monday,10,10:00 to 10:59,1296056,Driver,30 to 34,None,Toronto and East York,South Riverdale (70),"Automobile, Station Wagon",Automobile,<Null>
7491331,2012-10-10 14:29:00,Autumn,2012,10,October,Wednesday,14,14:00 to 14:59,1326517,Vehicle Owner,unknown,<Null>,Scarborough,Tam O'Shanter-Sullivan (118),Other,Other,<Null>
7470010,2012-08-22 07:55:00,Summer,2012,8,August,Wednesday,07,07:00 to 07:59,1317446,Vehicle Owner,unknown,<Null>,Etobicoke York,Beechborough-Greenbrook (112),Other,Other,<Null>
7441006,2012-06-02 12:18:00,Spring,2012,6,June,Saturday,12,12:00 to 12:59,1305291,Driver,70 to 74,None,North York,Bridle Path-Sunnybrook-York Mills (41),"Automobile, Station Wagon",Automobile,<Null>
7456002,2012-07-20 13:00:00,Summer,2012,7,July,Friday,13,13:00 to 13:59,1311498,Passenger,30 to 34,Minimal,Toronto and East York,Waterfront Communities-The Island (77),Other,Other,<Null>
7478080,2012-09-15 12:25:00,Summer,2012,9,September,Saturday,12,12:00 to 12:59,1320814,Vehicle Owner,unknown,<Null>,Scarborough,Oakridge (121),Other,Other,<Null>
7433629,2012-06-22 19:40:00,Summer,2012,6,June,Friday,19,19:00 to 19:59,1302226,Pedestrian,50 to 54,Major,North York,Parkwoods-Donalda (45),Other,Other,<Null>
7645104,2012-04-02 10:10:00,Spring,2012,4,April,Monday,10,10:00 to 10:59,1296056,Pedestrian,75 to 79,Major,Toronto and East York,South Riverdale (70),Other,Other,<Null>
7491332,2012-10-10 14:29:00,Autumn,2012,10,October,Wednesday,14,14:00 to 14:59,1326517,Truck Driver,60 to 64,None,Scarborough,Tam O'Shanter-Sullivan (118),Truck - Open,Other,<Null>
7441007,2012-06-02 12:18:00,Spring,2012,6,June,Saturday,12,12:00 to 12:59,1305291,Cyclist,50 to 54,Major,North York,Bridle Path-Sunnybrook-York Mills (41),Bicycle,People,<Null>
7456003,2012-07-20 13:00:00,Summer,2012,7,July,Friday,13,13:00 to 13:59,1311498,Passenger,25 to 29,Minimal,Toronto and East York,Waterfront Communities-The Island (77),Other,Other,<Null>
7478081,2012-09-15 12:25:00,Summer,2012,9,September,Saturday,12,12:00 to 12:59,1320814,Motorcycle Driver,45 to 49,Major,Scarborough,Oakridge (121),Motorcycle,Recreational,<Null>
7430635,2012-05-01 08:45:00,Spring,2012,5,May,Tuesday,08,08:00 to 08:59,1301011,Cyclist,50 to 54,Major,Toronto and East York,O'Connor-Parkview (54),Bicycle,People,<Null>
7419158,2012-04-02 15:20:00,Spring,2012,4,April,Monday,15,15:00 to 15:59,1296063,Vehicle Owner,unknown,<Null>,Scarborough,Clairlea-Birchmount (120),Other,Other,<Null>
7408915,2012-03-04 09:34:00,Winter,2012,3,March,Sunday,09,09:00 to 09:59,1291622,Vehicle Owner,unknown,<Null>,Scarborough,Malvern (132),Other,Other,<Null>
7445236,2012-06-23 13:15:00,Summer,2012,6,June,Saturday,13,13:00 to 13:59,1306980,Driver,65 to 69,None,Etobicoke York,Glenfield-Jane Heights (25),"Automobile, Station Wagon",Automobile,<Null>
7419159,2012-04-02 15:20:00,Spring,2012,4,April,Monday,15,15:00 to 15:59,1296063,Driver,45 to 49,None,Scarborough,Clairlea-Birchmount (120),"Automobile, Station Wagon",Automobile,<Null>
7408916,2012-03-04 09:34:00,Winter,2012,3,March,Sunday,09,09:00 to 09:59,1291622,Driver,30 to 34,None,Scarborough,Malvern (132),"Automobile, Station Wagon",Automobile,<Null>
7492343,2012-10-11 07:39:00,Autumn,2012,10,October,Thursday,07,07:00 to 07:59,1326942,Motorcycle Driver,20 to 24,Major,Toronto and East York,Trinity-Bellwoods (81),Motorcycle,Recreational,<Null>
7527603,2012-06-03 17:20:00,Spring,2012,6,June,Sunday,17,17:00 to 17:59,1305187,Driver,25 to 29,None,Toronto and East York,University (79),Other,Other,<Null>
7456004,2012-07-20 13:00:00,Summer,2012,7,July,Friday,13,13:00 to 13:59,1311498,Vehicle Owner,unknown,<Null>,Toronto and East York,Waterfront Communities-The Island (77),Other,Other,<Null>
7528586,2012-09-15 16:38:00,Summer,2012,9,September,Saturday,16,16:00 to 16:59,1320874,Driver,45 to 49,None,Toronto and East York,North Riverdale (68),"Automobile, Station Wagon",Automobile,<Null>
7445237,2012-06-23 13:15:00,Summer,2012,6,June,Saturday,13,13:00 to 13:59,1306980,Pedestrian,75 to 79,Major,Etobicoke York,Glenfield-Jane Heights (25),Other,Other,<Null>
7419160,2012-04-02 15:20:00,Spring,2012,4,April,Monday,15,15:00 to 15:59,1296063,Vehicle Owner,unknown,<Null>,Scarborough,Clairlea-Birchmount (120),Other,Other,<Null>
7542005,2012-03-05 12:14:00,Winter,2012,3,March,Monday,12,12:00 to 12:59,1291754,Driver,50 to 54,None,Toronto and East York,Taylor-Massey (61),"Automobile, Station Wagon",Automobile,<Null>
7492344,2012-10-11 07:39:00,Autumn,2012,10,October,Thursday,07,07:00 to 07:59,1326942,Vehicle Owner,unknown,<Null>,Toronto and East York,Trinity-Bellwoods (81),Other,Other,<Null>
7409570,2012-05-01 18:02:00,Spring,2012,5,May,Tuesday,18,18:00 to 18:59,1291890,Driver,45 to 49,Major,Scarborough,Woburn (137),"Automobile, Station Wagon",Automobile,<Null>
7527604,2012-06-03 17:20:00,Spring,2012,6,June,Sunday,17,17:00 to 17:59,1305187,Cyclist,20 to 24,Major,Toronto and East York,University (79),Bicycle,People,<Null>
7456005,2012-07-20 13:00:00,Summer,2012,7,July,Friday,13,13:00 to 13:59,1311498,Passenger,85 to 89,Major,Toronto and East York,Waterfront Communities-The Island (77),Other,Other,<Null>
7528587,2012-09-15 16:38:00,Summer,2012,9,September,Saturday,16,16:00 to 16:59,1320874,Pedestrian,80 to 84,Major,Toronto and East York,North Riverdale (68),Other,Other,<Null>
7528633,2012-09-16 01:01:00,Summer,2012,9,September,Sunday,01,01:00 to 01:59,1321287,Moped Driver,60 to 64,Major,Toronto and East York,Wychwood (94),Moped,Recreational,<Null>
7528634,2012-09-16 01:01:00,Summer,2012,9,September,Sunday,01,01:00 to 01:59,1321287,Cyclist,30 to 34,Minor,Toronto and East York,Wychwood (94),Bicycle,People,<Null>
7479451,2012-09-16 01:03:00,Summer,2012,9,September,Sunday,01,01:00 to 01:59,1321399,Driver,25 to 29,None,Toronto and East York,Wychwood (94),"Automobile, Station Wagon",Automobile,<Null>
7479452,2012-09-16 01:03:00,Summer,2012,9,September,Sunday,01,01:00 to 01:59,1321399,Pedestrian,60 to 64,Major,Toronto and East York,Wychwood (94),<Null>,Null,<Null>
7515524,2012-09-16 01:38:00,Summer,2012,9,September,Sunday,01,01:00 to 01:59,1321409,Vehicle Owner,unknown,<Null>,Toronto and East York,Niagara (82),Other,Other,Yes
